Date,Close ethereum,f1,f2,f3
2016-11-30,8.59,,,
2016-12-01,8.45,,,
2016-12-02,7.76,,,
2016-12-03,7.92,,,
2016-12-04,7.44,,,
2016-12-05,6.82,,,
2016-12-06,7.87,,,
2016-12-07,8.38,,,
2016-12-08,8.23,,,
2016-12-09,8.45,,,
2016-12-10,8.13,,,
2016-12-11,8.19,,,
2016-12-12,8.52,,,
2016-12-13,8.42,,,
2016-12-14,8.27,,,
2016-12-15,7.83,,,
2016-12-16,7.86,,,
2016-12-17,7.88,,,
2016-12-18,7.87,,,
2016-12-19,7.64,,,
2016-12-20,7.66,,,
2016-12-21,7.91,,,
2016-12-22,7.59,,,
2016-12-23,7.17,,,
2016-12-24,7.27,,,
2016-12-25,7.18,,,
2016-12-26,7.27,,,
2016-12-27,7.17,,,
2016-12-28,7.52,,,
2016-12-29,8.28,,,
2016-12-30,8.16,,,
2016-12-31,7.97,,,
2017-01-01,8.17,,,
2017-01-02,8.38,,,
2017-01-03,9.73,,,
2017-01-04,11.25,,,
2017-01-05,10.25,,,
2017-01-06,10.25,,,
2017-01-07,9.87,,,
2017-01-08,10.29,,,
2017-01-09,10.33,,,
2017-01-10,10.55,,,
2017-01-11,9.72,,,
2017-01-12,9.86,,,
2017-01-13,9.77,,,
2017-01-14,9.65,,,
2017-01-15,9.9,,,
2017-01-16,9.64,,,
2017-01-17,10.3,,,
2017-01-18,10.23,,,
2017-01-19,10.4,,,
2017-01-20,10.6,,,
2017-01-21,10.91,,,
2017-01-22,10.7,,,
2017-01-23,10.82,,,
2017-01-24,10.63,,,
2017-01-25,10.57,,,
2017-01-26,10.59,,,
2017-01-27,10.54,,,
2017-01-28,10.56,,,
2017-01-29,10.48,,,
2017-01-30,10.57,,,
2017-01-31,10.73,,,
2017-02-01,10.73,,,
2017-02-02,10.82,,,
2017-02-03,11.11,,,
2017-02-04,11.43,,,
2017-02-05,11.35,,,
2017-02-06,11.39,,,
2017-02-07,11.52,,,
2017-02-08,11.43,,,
2017-02-09,11.03,,,
2017-02-10,11.28,,,
2017-02-11,11.35,,,
2017-02-12,11.4,,,
2017-02-13,11.27,,,
2017-02-14,13.03,,,
2017-02-15,12.92,,,
2017-02-16,12.9,,,
2017-02-17,12.68,,,
2017-02-18,12.81,,,
2017-02-19,12.76,,,
2017-02-20,12.43,,,
2017-02-21,12.67,,,
2017-02-22,12.6,,,
2017-02-23,13.12,,,
2017-02-24,13.07,,,
2017-02-25,13.55,,,
2017-02-26,14.52,,,
2017-02-27,15.4,,,
2017-02-28,15.82,,,
2017-03-01,17.35,,,
2017-03-02,19.03,,,
2017-03-03,19.46,,,
2017-03-04,18.62,,,
2017-03-05,19.3,,,
2017-03-06,19.61,,,
2017-03-07,18.89,,,
2017-03-08,16.65,,,
2017-03-09,17.75,,,
2017-03-10,19.33,,,
2017-03-11,21.47,,,
2017-03-12,23.44,,,
2017-03-13,28.59,,,
2017-03-14,28.65,,,
2017-03-15,35.06,,,
2017-03-16,46.35,,,
2017-03-17,46.83,,,
2017-03-18,34.16,,,
2017-03-19,44.74,,,
2017-03-20,43.39,,,
2017-03-21,43.15,,,
2017-03-22,42.34,,,
2017-03-23,43.68,,,
2017-03-24,53.11,,,
2017-03-25,51.25,,,
2017-03-26,50.52,,,
2017-03-27,49.67,,,
2017-03-28,50.77,,,
2017-03-29,53.13,,,
2017-03-30,52.21,,,
2017-03-31,50.04,,,
2017-04-01,50.7,,,
2017-04-02,48.75,,,
2017-04-03,44.36,,,
2017-04-04,44.64,,,
2017-04-05,45.3,,,
2017-04-06,43.24,,,
2017-04-07,42.16,,,
2017-04-08,44.31,,,
2017-04-09,43.27,,,
2017-04-10,43.44,,,
2017-04-11,43.41,,,
2017-04-12,46.29,,,
2017-04-13,50.22,,,
2017-04-14,47.57,,,
2017-04-15,49.1,,,
2017-04-16,48.72,,,
2017-04-17,48.3,,,
2017-04-18,50.71,,,
2017-04-19,48.31,,,
2017-04-20,49.67,,,
2017-04-21,48.22,,,
2017-04-22,48.55,,,
2017-04-23,48.49,,,
2017-04-24,50.03,,,
2017-04-25,49.89,,,
2017-04-26,52.72,,,
2017-04-27,62.17,,,
2017-04-28,70.16,,,
2017-04-29,68.38,,,
2017-04-30,79.02,,,
2017-05-01,76.3,,,
2017-05-02,77.26,,,
2017-05-03,79.72,,,
2017-05-04,96.98,,,
2017-05-05,94.4,,,
2017-05-06,97.81,,,
2017-05-07,94.01,,,
2017-05-08,91.42,,,
2017-05-09,91.16,,,
2017-05-10,89.52,,,
2017-05-11,89.88,,,
2017-05-12,88.66,,,
2017-05-13,90.84,,,
2017-05-14,90.79,,,
2017-05-15,92.41,,,
2017-05-16,89.44,,,
2017-05-17,89.86,,,
2017-05-18,96.91,,,
2017-05-19,129.53,,,
2017-05-20,126.52,,,
2017-05-21,157.94,,,
2017-05-22,174.26,,,
2017-05-23,181.95,,,
2017-05-24,190.05,,,
2017-05-25,174.45,,,
2017-05-26,160.4,,,
2017-05-27,157.76,,,
2017-05-28,170.51,,,
2017-05-29,194.91,,,
2017-05-30,231.91,,,
2017-05-31,230.67,,,
2017-06-01,222.24,,,
2017-06-02,223.77,,,
2017-06-03,224.38,,,
2017-06-04,245.33,,,
2017-06-05,248.46,,,
2017-06-06,264.47,,,
2017-06-07,258.07,,,
2017-06-08,261.67,,,
2017-06-09,281.74,,,
2017-06-10,337.67,,,
2017-06-11,340.61,,,
2017-06-12,401.49,,,
2017-06-13,397.54,,,
2017-06-14,359.05,,,
2017-06-15,361.93,,,
2017-06-16,370.23,,,
2017-06-17,379.41,,,
2017-06-18,371.46,,,
2017-06-19,370.06,,,
2017-06-20,359.01,,,
2017-06-21,336.87,,,
2017-06-22,336.37,,,
2017-06-23,341.74,,,
2017-06-24,323.7,,,
2017-06-25,303.25,,,
2017-06-26,272.69,,,
2017-06-27,293.09,,,
2017-06-28,327.93,,,
2017-06-29,302.88,,,
2017-06-30,294.92,,,
2017-07-01,274.6,,,
2017-07-02,287.99,,,
2017-07-03,282.9,,,
2017-07-04,273.3,,,
2017-07-05,268.77,,,
2017-07-06,270.55,,,
2017-07-07,245.99,,,
2017-07-08,251.7,,,
2017-07-09,242.14,,,
2017-07-10,215.36,,,
2017-07-11,197.4,,,
2017-07-12,230.77,,,
2017-07-13,209.73,,,
2017-07-14,199.66,,,
2017-07-15,170.65,,,
2017-07-16,157.36,,,
2017-07-17,193.42,,,
2017-07-18,234.39,,,
2017-07-19,199.7,,,
2017-07-20,227.26,,,
2017-07-21,218.3,,,
2017-07-22,229.48,,,
2017-07-23,225.95,,,
2017-07-24,224.71,,,
2017-07-25,206.71,,,
2017-07-26,203.95,,,
2017-07-27,204.32,,,
2017-07-28,193.12,,,
2017-07-29,205.79,,,
2017-07-30,197.98,,,
2017-07-31,203.87,,,
2017-08-01,226.77,,,
2017-08-02,219.95,,,
2017-08-03,225.34,,,
2017-08-04,223.07,,,
2017-08-05,256.51,,,
2017-08-06,261.57,,,
2017-08-07,269.18,,,
2017-08-08,296.77,,,
2017-08-09,296.03,,,
2017-08-10,295.89,,,
2017-08-11,308.86,,,
2017-08-12,310.6,,,
2017-08-13,298.06,,,
2017-08-14,300.1,,,
2017-08-15,289.82,,,
2017-08-16,302.27,,,
2017-08-17,301.46,,,
2017-08-18,295.59,,,
2017-08-19,297.47,,,
2017-08-20,301.43,,,
2017-08-21,321.59,,,
2017-08-22,314.79,,,
2017-08-23,317.52,,,
2017-08-24,325.61,,,
2017-08-25,331.92,,,
2017-08-26,333.88,,,
2017-08-27,347.89,,,
2017-08-28,347.75,,,
2017-08-29,370.67,,,
2017-08-30,378.48,,,
2017-08-31,383.04,,,
2017-09-01,387.74,,,
2017-09-02,348.98,,,
2017-09-03,347.48,,,
2017-09-04,295.17,,,
2017-09-05,312.99,,,
2017-09-06,334.34,,,
2017-09-07,329.43,,,
2017-09-08,296.5,,,
2017-09-09,294.4,,,
2017-09-10,288.75,,,
2017-09-11,294.53,,,
2017-09-12,291.46,,,
2017-09-13,277.11,,,
2017-09-14,213.91,,,
2017-09-15,250.46,,,
2017-09-16,246.52,,,
2017-09-17,251.75,,,
2017-09-18,293.5,,,
2017-09-19,282.8,,,
2017-09-20,283.74,,,
2017-09-21,258.58,,,
2017-09-22,264.31,,,
2017-09-23,286.17,,,
2017-09-24,282.48,,,
2017-09-25,292.33,,,
2017-09-26,287.44,,,
2017-09-27,306.47,,,
2017-09-28,299.15,,,
2017-09-29,291.47,,,
2017-09-30,301.46,,,
2017-10-01,302.34,,,
2017-10-02,297.48,,,
2017-10-03,292.46,,,
2017-10-04,292.66,,,
2017-10-05,295.86,,,
2017-10-06,308.59,,,
2017-10-07,311.12,,,
2017-10-08,308.61,,,
2017-10-09,297.39,,,
2017-10-10,299.87,,,
2017-10-11,303.46,,,
2017-10-12,304.14,,,
2017-10-13,338.76,,,
2017-10-14,339.63,,,
2017-10-15,336.6,,,
2017-10-16,333.38,,,
2017-10-17,317.08,,,
2017-10-18,314.32,,,
2017-10-19,308.09,,,
2017-10-20,304.01,,,
2017-10-21,300.19,,,
2017-10-22,295.45,,,
2017-10-23,286.95,,,
2017-10-24,298.33,,,
2017-10-25,297.92,,,
2017-10-26,296.53,,,
2017-10-27,297.42,,,
2017-10-28,296.3,,,
2017-10-29,305.09,,,
2017-10-30,307.75,,,
2017-10-31,305.88,,,
2017-11-01,291.69,,,
2017-11-02,287.43,,,
2017-11-03,305.71,,,
2017-11-04,300.47,,,
2017-11-05,296.26,,,
2017-11-06,298.89,,,
2017-11-07,294.66,,,
2017-11-08,309.07,,,
2017-11-09,320.88,,,
2017-11-10,299.25,,,
2017-11-11,314.68,,,
2017-11-12,307.91,,,
2017-11-13,316.72,,,
2017-11-14,337.63,,,
2017-11-15,333.36,,,
2017-11-16,330.92,,,
2017-11-17,332.39,,,
2017-11-18,347.61,,,
2017-11-19,354.39,,,
2017-11-20,366.73,,,
2017-11-21,360.4,,,
2017-11-22,380.65,,,
2017-11-23,410.17,,,
2017-11-24,474.91,,,
2017-11-25,466.28,,,
2017-11-26,471.33,,,
2017-11-27,480.36,,,
2017-11-28,472.9,,,
2017-11-29,427.52,,,
2017-11-30,447.11,,,
2017-12-01,466.54,,,
2017-12-02,463.45,,,
2017-12-03,465.85,,,
2017-12-04,470.2,,,
2017-12-05,463.28,,,
2017-12-06,428.59,,,
2017-12-07,434.41,,,
2017-12-08,456.03,,,
2017-12-09,473.5,,,
2017-12-10,441.72,,,
2017-12-11,515.14,,,
2017-12-12,651.43,,,
2017-12-13,702.77,,,
2017-12-14,695.82,,,
2017-12-15,684.45,,,
2017-12-16,696.21,,,
2017-12-17,719.97,,,
2017-12-18,794.65,,,
2017-12-19,826.82,,,
2017-12-20,819.09,,,
2017-12-21,821.06,,,
2017-12-22,674.86,,,
2017-12-23,719.39,,,
2017-12-24,694.15,,,
2017-12-25,765.83,,,
2017-12-26,773.84,,,
2017-12-27,762.84,,,
2017-12-28,737.02,,,
2017-12-29,753.59,,,
2017-12-30,717.26,,,
2017-12-31,756.73,,,
2018-01-01,772.64,,,
2018-01-02,884.44,,,
2018-01-03,962.72,,,
2018-01-04,980.92,,,
2018-01-05,997.72,,,
2018-01-06,1041.68,,,
2018-01-07,1153.17,,,
2018-01-08,1148.53,,,
2018-01-09,1299.74,,,
2018-01-10,1255.82,,,
2018-01-11,1154.93,,,
2018-01-12,1273.2,,,
2018-01-13,1396.42,,,
2018-01-14,1366.77,,,
2018-01-15,1291.92,,,
2018-01-16,1053.69,,,
2018-01-17,1014.25,,,
2018-01-18,1036.28,,,
2018-01-19,1039.1,,,
2018-01-20,1155.15,,,
2018-01-21,1049.58,,,
2018-01-22,1003.26,,,
2018-01-23,986.23,,,
2018-01-24,1058.78,,,
2018-01-25,1056.03,,,
2018-01-26,1055.17,,,
2018-01-27,1107.07,,,
2018-01-28,1246.01,,,
2018-01-29,1182.36,,,
2018-01-30,1071.13,,,
2018-01-31,1118.31,,,
2018-02-01,1036.79,,,
2018-02-02,915.78,,,
2018-02-03,964.02,,,
2018-02-04,834.68,,,
2018-02-05,697.95,,,
2018-02-06,793.12,,,
2018-02-07,757.07,,,
2018-02-08,817.81,,,
2018-02-09,883.86,,,
2018-02-10,860.41,,,
2018-02-11,814.66,,,
2018-02-12,868.71,,,
2018-02-13,845.26,,,
2018-02-14,923.56,,,
2018-02-15,936.98,,,
2018-02-16,944.21,,,
2018-02-17,974.11,,,
2018-02-18,923.92,,,
2018-02-19,943.86,,,
2018-02-20,895.37,,,
2018-02-21,849.97,,,
2018-02-22,812.84,,,
2018-02-23,864.19,,,
2018-02-24,840.52,,,
2018-02-25,844.81,,,
2018-02-26,869.32,,,
2018-02-27,878.27,,,
2018-02-28,855.2,,,
2018-03-01,872.2,,,
2018-03-02,856.85,,,
2018-03-03,857.22,,,
2018-03-04,866.68,,,
2018-03-05,853.68,,,
2018-03-06,816.95,,,
2018-03-07,752.83,,,
2018-03-08,704.6,,,
2018-03-09,728.92,,,
2018-03-10,686.89,,,
2018-03-11,723.34,,,
2018-03-12,699.83,,,
2018-03-13,690.83,,,
2018-03-14,614.29,,,
2018-03-15,611.3,,,
2018-03-16,601.67,,,
2018-03-17,552.78,,,
2018-03-18,538.64,,,
2018-03-19,556.73,,,
2018-03-20,557.17,,,
2018-03-21,561.73,,,
2018-03-22,539.7,,,
2018-03-23,539.62,,,
2018-03-24,526.44,,,
2018-03-25,524.29,,,
2018-03-26,489.95,,,
2018-03-27,450.12,,,
2018-03-28,446.28,,,
2018-03-29,385.97,,,
2018-03-30,394.64,,,
2018-03-31,396.46,,,
2018-04-01,379.61,,,
2018-04-02,386.42,,,
2018-04-03,416.89,,,
2018-04-04,380.54,,,
2018-04-05,383.23,,,
2018-04-06,370.29,,,
2018-04-07,385.31,,,
2018-04-08,400.51,,,
2018-04-09,398.53,,,
2018-04-10,414.24,,,
2018-04-11,430.54,,,
2018-04-12,492.94,,,
2018-04-13,492.73,,,
2018-04-14,501.48,,,
2018-04-15,531.7,,,
2018-04-16,511.15,,,
2018-04-17,502.89,,,
2018-04-18,524.79,,,
2018-04-19,567.89,,,
2018-04-20,615.72,,,
2018-04-21,605.4,,,
2018-04-22,621.86,,,
2018-04-23,642.55,,,
2018-04-24,708.16,,,
2018-04-25,615.42,,,
2018-04-26,662.81,,,
2018-04-27,647.03,,,
2018-04-28,683.68,,,
2018-04-29,688.88,,,
2018-04-30,669.92,,,
2018-05-01,673.61,,,
2018-05-02,687.15,,,
2018-05-03,779.54,,,
2018-05-04,785.62,,,
2018-05-05,816.12,,,
2018-05-06,792.31,,,
2018-05-07,753.72,,,
2018-05-08,752.86,,,
2018-05-09,752.28,,,
2018-05-10,727.28,,,
2018-05-11,679.59,,,
2018-05-12,686.05,,,
2018-05-13,733.5,,,
2018-05-14,730.55,,,
2018-05-15,708.87,,,
2018-05-16,707.05,,,
2018-05-17,672.66,,,
2018-05-18,694.37,,,
2018-05-19,696.53,,,
2018-05-20,715.37,,,
2018-05-21,699.22,,,
2018-05-22,647.74,,,
2018-05-23,583.59,,,
2018-05-24,601.76,,,
2018-05-25,586.73,,,
2018-05-26,587.28,,,
2018-05-27,572.67,,,
2018-05-28,516.04,,,
2018-05-29,565.39,,,
2018-05-30,559.59,,,
2018-05-31,577.65,,,
2018-06-01,580.04,,,
2018-06-02,591.81,,,
2018-06-03,618.33,,,
2018-06-04,592.98,,,
2018-06-05,609.3,,,
2018-06-06,607.12,,,
2018-06-07,605.19,,,
2018-06-08,601.08,,,
2018-06-09,597.56,,,
2018-06-10,526.48,,,
2018-06-11,533.28,,,
2018-06-12,496.84,,,
2018-06-13,477.49,,,
2018-06-14,519.74,,,
2018-06-15,491.0,,,
2018-06-16,499.64,,,
2018-06-17,500.45,,,
2018-06-18,518.89,,,
2018-06-19,537.96,,,
2018-06-20,536.27,,,
2018-06-21,527.37,,,
2018-06-22,465.82,,,
2018-06-23,474.52,,,
2018-06-24,457.67,,,
2018-06-25,460.31,,,
2018-06-26,432.77,,,
2018-06-27,442.36,,,
2018-06-28,422.36,,,
2018-06-29,436.01,,,
2018-06-30,455.18,,,
2018-07-01,453.92,,,
2018-07-02,475.35,,,
2018-07-03,464.2,,,
2018-07-04,467.32,,,
2018-07-05,474.41,,,
2018-07-06,474.01,,,
2018-07-07,491.66,,,
2018-07-08,489.12,,,
2018-07-09,476.68,,,
2018-07-10,434.42,,,
2018-07-11,446.52,,,
2018-07-12,430.07,,,
2018-07-13,434.03,,,
2018-07-14,436.09,,,
2018-07-15,449.85,,,
2018-07-16,480.66,,,
2018-07-17,501.0,,,
2018-07-18,480.51,,,
2018-07-19,469.62,,,
2018-07-20,450.7,,,
2018-07-21,462.44,,,
2018-07-22,459.66,,,
2018-07-23,450.85,,,
2018-07-24,479.37,,,
2018-07-25,472.49,,,
2018-07-26,464.04,,,
2018-07-27,469.67,,,
2018-07-28,466.9,,,
2018-07-29,466.67,,,
2018-07-30,457.08,,,
2018-07-31,433.87,,,
2018-08-01,420.75,,,
2018-08-02,412.62,386.64783,388.44156,364.87106
2018-08-03,418.26,372.3105,377.8868,342.91895
2018-08-04,407.25,373.09396,364.51086,332.3541
2018-08-05,410.52,364.45578,366.46777,318.01263
2018-08-06,406.66,369.4574,356.6488,317.3125
2018-08-07,380.21,364.95874,362.24002,310.2039
2018-08-08,356.61,345.81503,359.64264,314.88696
2018-08-09,365.59,308.07877,336.74002,308.9792
2018-08-10,334.18,323.37906,300.38672,292.483
2018-08-11,322.11,295.57538,311.82523,262.49097
2018-08-12,319.57,283.61438,284.45227,276.9055
2018-08-13,286.5,280.0884,271.74005,252.36206
2018-08-14,278.93,253.87456,268.7123,242.37492
2018-08-15,282.36,249.84927,241.24821,238.5441
2018-08-16,288.05,252.18747,238.95442,215.26637
2018-08-17,315.73,254.02467,241.2574,211.64767
2018-08-18,295.81,296.35944,242.89264,213.13702
2018-08-19,300.83,274.61285,279.09106,216.57573
2018-08-20,274.31,281.37152,257.00485,251.15742
2018-08-21,281.94,252.76648,263.28442,232.75346
2018-08-22,271.34,261.25885,236.89157,237.6993
2018-08-23,277.1,248.50096,244.3478,213.5299
2018-08-24,282.97,256.86655,233.52655,220.68294
2018-08-25,279.65,266.88034,240.00066,208.95474
2018-08-26,275.2,264.1496,246.93954,215.82706
2018-08-27,285.6,260.01938,244.93176,225.19078
2018-08-28,296.5,279.98392,240.15346,222.05849
2018-08-29,289.31,299.20477,256.81384,219.09918
2018-08-30,284.11,300.16086,273.41635,235.3504
2018-08-31,283.0,294.71188,273.12622,250.1938
